,title,text,time,image,country,3let,countrycode
195, Τηλεφωνική επικοινωνία Δένδια με Πομπέο ,"Σε τηλεφωνική επικοινωνία ο κ. Δένδιας ευχαρίστησε τον κ. Πομπέο ""για την υποδειγματική συνεργασία που είχαν, καθώς και για την εξαιρετικά σημαντική συνεισφορά του στην προώθηση των σχέσεων Ελλάδας και ΗΠΑ"".",2021-01-23 18:35:00,https://www.news247.gr/img/7022/9120637/462000/w140/140/sanders.jpg,ελλάδα,,GR
196, Χανιά: Καταστροφές στο Εργατικό Κέντρο της πόλης προκάλεσαν άγνωστοι ,"Άγνωστοι εισέβαλαν στο Εργατικό Κέντρο Χανίων και κατέστρεψαν ό,τι βρήκαν στα γραφεία, ακόμα και στο κυλικείο, παραβιάζοντας και τους τρεις ορόφους του κτηρίου.",2021-01-23 18:16:00,https://www.news247.gr/img/454/9120623/639000/w140/140/covid.jpg,ελλάδα,,GR
197," Κορονοϊός: Η διασπορά των 605 νέων κρουσμάτων - 256 στην Αττική, 65 στη Θεσσαλονίκη ",Πώς κατανέμονται γεωγραφικά τα 605 νέα κρούσματα που ανακοίνωσε το απόγευμα του Σαββάτου ο ΕΟΔΥ.,2021-01-23 18:04:00,https://www.news247.gr/img/6298/9111062/304000/w140/140/kairos.jpg,ελλάδα,,GR
198, Κακοκαιρία: Ισχυρή σύσταση για αποφυγή άσκοπων μετακινήσεων από την Πολιτική Προστασία ,"Σύσταση της Πολιτικής Προστασίας στους κατοίκους Ηπείρου, Δυτικής Ελλάδας, Δυτικής Θεσσαλίας και Δυτικής Στερεάς Ελλάδας για αποφυγή άσκοπων μετακινήσεων, λόγω της κακοκαιρίας. ",2021-01-23 17:45:00,https://www.news247.gr/img/5202/9120600/527000/w140/140/taxi.jpg,ελλάδα,,GR
199, Μπέρνι Σάντερς: Πουλάει μπλουζάκια με την viral φωτογραφία του για καλό σκοπό ,"Η viral φωτογραφία του Μπέρνι Σάντερς με τα πλεκτά γάντια και το πρακτικό παλτό του, έγινε μπλουζάκι. Όλα τα έσοδα πηγαίνουν σε φιλανθρωπικό ίδρυμα, αλλά η αναμονή είναι τεράστια, όπως και η ζήτηση.",2021-01-23 17:42:00,https://www.news247.gr/img/1436/9120565/956000/w140/140/turkey.jpg,ελλάδα,,GR
200, Κορονοϊός: Αυξάνεται το όριο επιβατών σε ΙΧ και ταξί ,Απο τη Δευτέρα 25 Ιανουαρίου στις 6 το πρωί σε ταξί θα μπορούν να επιβαίνουν άλλα δύο άτομα εκτός από τον οδηγό. Τι ισχύει για τα ΙΧ. ,2021-01-23 17:09:00,https://www.news247.gr/img/3566/9120451/962000/w140/140/poreia1.jpg,ελλάδα,,GR
201, Τσαβούσογλου: ''Περιοριστικά μέτρα κατά της Τουρκίας θα καταστρέψουν τα πάντα'' ,«Αρχίσαμε να δίνουμε θετικά μηνύματα επειδή πήραμε την κοινή δήλωση της συνόδου κορυφής του Δεκεμβρίου ως τεταμένο χέρι της ΕΕ προς την Τουρκία» σημείωσε ο Τούρκος Υπουργός.,2021-01-23 16:51:00,https://www.news247.gr/img/5333/9120551/268000/w140/140/rosia.jpg,τουρκία,,TR
202, Λοβέρδος: Θα διεκδικήσω την ηγεσία του ΚΙΝΑΛ ,"Την απόφασή του να διεκδικήσει την ηγεσία του ΚΙΝΑΛ γνωστοποίησε ο Ανδρέας Λοβέρδος, λίγες μέρες μετά την απομάκρυσή του από τη θέση του κοινοβουλευτικού εκπροσώπου.",2021-01-23 16:40:00,https://www.news247.gr/img/5542/9019249/545000/w140/140/dendias.jpg,ελλάδα,,GR
203, Ρωσία: Προφυλακίστηκε η σύζυγος του Αλεξέι Ναβάλνι ,"Η αστυνομία προφυλάκισε τη σύζυγο του Αλεξέι Ναβάλνι, την ώρα που συνεχίζονται οι διαδηλώσεις υπέρ του επικριτή του Κρεμλίνου.",2021-01-23 16:18:00,https://www.news247.gr/img/7628/9120508/960000/w140/140/king1.jpg,ρωσία,,RU
204, Ζωγράφου: Πορεία φοιτητών για την αστυνομία στα πανεπιστήμια ,Πορεία διαμαρτυρίας πραγματοποίησαν φοιτητές που διαμαρτύρονται για την αστυνόμευση σε πανεπιστημιακές σχολές και εστίες.,2021-01-23 15:59:00,https://www.news247.gr/img/8584/9120491/492000/w140/140/athens2.jpg,ελλάδα,,GR
205, Θεσσαλονίκη: Μεγάλες ουρές έξω από τις εμπορικές αλυσίδες ,"Έξω από καταστήματα κυρίως ένδυσης, μεγάλων αλυσίδων, σχηματίζονται ουρές καταναλωτών. Δείτε φωτογραφίες από την αγορά της Θεσσαλονίκης. ",2021-01-23 15:48:00,https://www.news247.gr/img/6887/9120389/917000/w140/140/untitled_2.jpg,ελλάδα,,GR
206, Πέθανε ο Λάρι Κινγκ ,Πέθανε σε ηλικία 87 ετών ο διάσημος δημοσιογράφος και παρουσιαστής Λάρι Κινγκ από επιπλοκές του κορονοϊού. ,2021-01-23 15:25:00,https://www.news247.gr/img/7338/9120445/796000/w140/140/ukraine.jpg,ελλάδα,,GR
207, Δένδιας: Καμία συζήτηση για εθνική κυριαρχία και αποστρατικοποίηση των νησιών ,"""Καλή τη πίστει και με επικοιδομητικό πνεύμα"" προσέρχεται η Ελλάδα στις διερευνητικές επαφές με την Τουρκία, δήλωσε σε συνέντευξή του ο υπουργός Εξωτερικών",2021-01-23 15:21:00,https://www.news247.gr/img/2744/9120461/604000/w140/140/mitsotakis1.jpg,ελλάδα,,GR
208, Lockdown: To ΦΕΚ με όλα τα μέτρα που θα ισχύουν από τη Δευτέρα ,Στο ΦΕΚ δημοσιεύθηκαν τα μέτρα που θα ισχύουν απο τις 6 το πρωί της Δευτέρας έως την 1η Φεβρουαρίου. Αναλυτικά όσα προβλέπονται ανα πεδίο δραστηριότητας.,2021-01-23 15:11:00,https://www.news247.gr/img/3587/9120385/775000/w140/140/antonovvv1-696x464.jpg,ελλάδα,,GR
209, Μητσοτάκης: Έχουν εμβολιαστεί πάνω από 140.000 πολίτες ,"""Η εκστρατεία εμβολιασμού προχωρά κανονικά"" είπε ο πρωθυπουργός από το Κέντρο Υγείας στα Καμίνια το οποίο επισκέφθηκε. ",2021-01-23 14:52:00,https://www.news247.gr/img/5865/9120441/139000/w140/140/kikilias.jpg,ελλάδα,,GR
210, Φρίκη στην Ουκρανία: Κυκλοφορούσε γυμνός στον δρόμο με το κομμένο κεφάλι του πατέρα του ,"Ο 30χρονος κράταγε στα χέρια του, το κομμένο κεφάλι του πατέρα του και με αυτό χτυπούσε παρκαρισμένα αυτοκίνητα και περαστικούς.",2021-01-23 14:31:00,https://www.news247.gr/img/5331/9120324/542000/w140/140/kina.jpg,ουκρανία,,UA
211, Κορονοϊός: Ο Βασίλης Κικίλιας τουιτάρει για τη νοσηλεύτρια Σοφία ,Ένα βίντεο με μια νοσηλεύτρια του Ευαγγελισμού που μιλάει για τον ένα χρόνο Covid -19 ανέβασε στο twitter ο υπουργός Υγείας. ,2021-01-23 14:22:00,https://www.news247.gr/img/5144/9103146/344000/w140/140/gerapetritis.jpg,ελλάδα,,GR
212, Κινέζα ηθοποιός εγκατέλειψε τα παιδιά της που γεννήθηκαν από παρένθετες μητέρες ,Σκάνδαλο με Κινέζα ηθοποιό που εγκατέλειψε τα παιδιά της στις ΗΠΑ που γεννήθηκαν από παρένθετες μητέρες - Η Prada της έκλεισε την πόρτα.,2021-01-23 14:13:00,https://www.news247.gr/img/4116/7700807/535000/w140/140/bretania.jpg,ελλάδα,,GR
213," #Μουέχουνπει: Το νέο hashtag που ""σπάει"" τη σιωπή - Τα θύματα εξομολογούνται ","Θύματα σεξουαλικής παρενόχλησης βρίσκουν ""φωνή"" και ένα βήμα -ανώνυμων- καταγγελιών μέσα από το Twitter, όπου μοιράζονται προσωπικά τους βιώματα.",2021-01-23 13:54:00,https://www.news247.gr/img/1253/9120277/493000/w140/140/proficiency_greece.jpg,ελλάδα,,GR
214, Στα Χανιά ο ''γιγάντας των αιθέρων'' Antonov 124 – Εντυπωσιακές εικόνες ,"Το μήκους 69 μέτρων αεροσκάφος με τους τέσσερις κινητήρες, έχει άνοιγμα φτερών μεγαλύτερο από 73 μέτρα, ενώ χρειάζεται περισσότερο από 200 τόνους καύσιμα.",2021-01-23 13:38:00,https://www.news247.gr/img/1375/9119968/753000/w140/140/moutsinas.jpg,ελλάδα,,GR
215, Βρετανία: Προς ενίσχυση των ταξιδιωτικών περιορισμών λόγω κορονοϊού ,Την Δευτέρα θα αποφασίσει το υπουργικό συμβούλιο της Βρετανία την ενίσχυση των ταξιδιωτικών περιορισμών,2021-01-23 13:26:00,https://www.news247.gr/img/2488/9120354/151000/w140/140/mhtsotakis.jpg,ελλάδα,,GR
216, Γερμανικός Τύπος: Η Ελλάδα διευρύνει την επικράτειά της στη Μεσόγειο ,Εκτενείς οι αναφορές των γερμανικών μέσων στην επέκταση της αιγιαλίτιδας ζώνης της Ελλάδας στα 12 ναυτικά μίλια στο Ιόνιο - Το Spiegel επανέρχεται στα pushbacks στο Αιγαίο και το ρόλο της Frontex.,2021-01-23 13:10:00,https://www.news247.gr/img/1572/9120293/932000/w140/140/shutterstock_1451827259.jpg,ελλάδα,,GR
217," Γεραπετρίτης: ""Πανελλαδικό δίκτυο επιτήρησης για τις μεταλλάξεις του κορονοϊού"" ","Στη δημιουργία πανελλαδικού δικτύου αυστηρής επιτήρησης για τις μεταλλάξεις του ιού προχώρα η κυβέρνηση όπως αποκάλυψε ο υπουργός Επικρατείας, Γιώργος Γεραπετρίτης.",2021-01-23 12:50:00,https://www.news247.gr/img/2501/9086015/124000/w140/140/vouli2.jpg,ελλάδα,,GR
218, Proficiency: Τι βαθμούς έπιασαν τα ελληνόπουλα το 2020 ,Σε ποια θέση κατατάσσεται η Ελλάδα ανάμεσα στις 100 χώρες που συμπεριλαμβάνει ο δείκτης EF English Proficiency Index για το 2020.,2021-01-23 12:36:00,https://www.news247.gr/img/8353/7687127/476000/w140/140/peripoliko.jpg,ελλάδα,,GR
219, Πακιστάν: 18χρονος έχασε την ζωή του από τρένο γυρίζοντας βίντεο για το ΤικΤοκ ,Ένας 18χρονος στο Πακιστάν τραυματίστηκε θανάσιμα από διερχόμενο τρένο την ώρα που γυρνούσε βίντεο που ήθελε να αναρτήσει στο TikTok. ,2021-01-23 11:56:00,https://www.news247.gr/img/3945/9120296/014000/w140/140/oslo.jpg,πακιστάν,,PK
220, Κορονοϊός: Σκληρό lockdown στο Όσλο λόγω του νέου στελέχους ,Τα πιο σκληρά μέτρα που έχουν επιβληθεί στην Νορβηγία θα εφαρμοστούν στην πρωτεύουσα της χώρας και γειτονικούς δήμους μετά την εμφάνιση του μεταλλαγμένου στελέχους του κορονοϊού,2021-01-23 11:44:00,https://www.news247.gr/img/1367/9120227/690000/w140/140/untitled_1.jpg,ελλάδα,,GR
221, Όσα διαδραματίστηκαν στη Βουλή την εβδομάδα που πέρασε ,Ποια καίρια ζητήματα έθιξαν τα κόμματα αυτή την εβδομάδα; Τι βρέθηκε στο επίκεντρο του πολιτικού ενδιαφέροντός τους;,2021-01-23 10:20:00,https://www.news247.gr/img/2148/9120223/683000/w140/140/bureaucracy.jpg,ελλάδα,,GR
222, Bloomberg: Στο payroll της εκστρατείας Τραμπ διοργανωτές της συγκέντρωσης που οδήγησε στην εισβολή στο Καπιτώλιο ,"Ποια η -οικονομική- σχέση της προεκλογικής εκστρατείας του Τραμπ με εταιρείες και πρόσωπα που φέρονται να διοργάνωσαν την ομιλία και τη συγκέντρωση που οδήγησε στην αιματηρή εισβολή στο Καπιτώλιο. Έκθεση ""κόλαφος"" που ""καίει"" τον Τραμπ. ",2021-01-23 10:12:00,https://www.news247.gr/img/1367/9120227/690000/w140/140/untitled_1.jpg,ελλάδα,,GR
223, Την πανδημία περιμέναμε… ,Πολλοί είναι οι παράγοντες που ευθύνονται για την γιγάντωση και την καθιέρωση της γραφειοκρατίας με την αρνητική έννοια... αλλά ποιος έχει την ευθύνη για αυτό;,2021-01-23 09:41:00,https://www.news247.gr/img/613/9119961/443000/w140/140/siriza.jpg,ελλάδα,,GR
224, Από το #MeToo του Χόλιγουντ στο #CampusMeToo της Κένυας ,"Το #CampusMeToo είναι η απάντηση των φοιτητών και των φοιτητριών στην Κένυα, που δίνουν τον δικό τους αγώνα κατά της σεξουαλικής παρενόχλησης στον χώρο των πανεπιστημίων.",2021-01-23 09:27:00,https://www.news247.gr/img/1209/9037050/263000/w140/140/maskes.jpg,κένυα,,ΚΕ
225, ΠΟΥ για υφασμάτινες μάσκες: Αποτελεσματικές και για το νέο στέλεχος ,"Οι υφασμάτινες μάσκες εξακολουθούν να είναι το ίδιο αποτελεσματικές ακόμη και απέναντι στα νέα στελέχη κορονοϊού σύμφωνα με τον Παγκόσμιο Οργανισμό Υγείας. ""Δεν έχουμε καμία ένδειξη που να αφήνει να εννοηθεί ότι ο τρόπος μετάδοσης άλλαξε"".",2021-01-23 09:20:00,https://www.news247.gr/img/4554/7620416/561000/w140/140/kina-new.jpg,ελλάδα,,GR
226," Υιοθεσία και αναδοχή στην Ελλάδα: Οι προϋποθέσεις και οι ""δικαιούχοι"" ","Η Μαίρη Συναντσάκη και ο Νίκος Μουτσινάς υπέγραψαν Σύμφωνο Ελεύθερης Συμβίωσης, με στόχο να γίνουν (θετοί ή ανάδοχοι) γονείς. Το News 24/7 εξηγεί τις διαδικασίες που επικεντρώνονται στη ψυχολογική δουλειά όλων των πλευρών.",2021-01-23 09:10:00,https://www.news247.gr/img/7486/9119591/346000/w140/140/xeiropeda1.jpg,ελλάδα,,GR
227," ΠΟΥ: Πολύ νωρίς για συμπεράσματα σχετικά με την προέλευση του κορονοϊού - ""Καλή η συνεργασία με τους Κινέζους"" ","Έναν χρόνο μετά το lockdown στη Γουχάν, ο ΠΟΥ γνωστοποίησε πως η ερευνητική ομάδα που βρίσκεται στη Γουχάν συνεχίζει την έρευνα για την προέλευση του ιού, ωστόσο η όποια εξαγωγή συμπερασμάτων θα καθυστερήσει.",2021-01-23 09:09:00,https://www.news247.gr/img/6791/9120174/688000/w140/140/untitled_1.jpg,ελλάδα,,GR
228, Θεσσαλονίκη: Επίθεση αντιεξουσιαστών σε σπίτι ανακρίτριας για τον Κουφοντίνα ,"Η ομάδα αντιεξουσιαστών Terra Incognita ανέλαβε την ευθύνη για την επίθεση με μπογιές και τρικάκια στην πολυκατοικία όπου διαμένει μία δικαστικός, θέλοντας να εκφράσει τη στήριξή της στον Δημήτρη Κουφοντίνα. Τρεις προσαγωγές.",2021-01-23 09:00:00,https://www.news247.gr/img/634/9119950/603000/w140/140/xorio.jpg,ελλάδα,,GR
229, Πρότερος σύννομος βίος: Το ελαφρυντικό που έσπασε τα ισόβια για έναν πρώην αστυνομικό ,Πώς πρώην αστυνομικός στον οποίο επιβλήθηκε η ποινή των ισοβίων σε κάθε βαθμό δικαιοδοσίας είδε την ποινή του να μειώνεται στα 14 χρόνια. Η ομοιότητα με την περίπτωση Κορκονέα. ,2021-01-23 08:28:00,https://www.news247.gr/img/9517/9119972/083000/w140/140/ermou.jpg,ελλάδα,,GR
230, Κορονοϊός-ΗΠΑ: Εκατοντάδες κρούσματα στην Εθνοφρουρά μετά την ορκωμοσία Μπάιντεν ,Τουλάχιστον 100 μέλη της Εθνοφρουράς φέρονται να έχουν προσβληθεί από τον κορονοϊό μετά την ανάπτυξή τους γύρω από το Καπιτώλιο την ημέρα της ορκωμοσίας του Τζο Μπάιντεν.,2021-01-23 08:21:00,https://www.news247.gr/img/1871/9104231/537000/w140/140/trump.jpg,ελλάδα,,GR
231, Τραμπ: Τη δεύτερη εβδομάδα του Φεβρουαρίου η δίκη του στη Γερουσία ,Αναβολή στη δίκη του Ντόναλντ Τραμπ στη Γερουσία που είχε αρχικά προγραμματιστεί για τη Δευτέρα και εν τέλει αναμένεται να διεξαχθεί μετά τις 8 Φεβρουρίου.,2021-01-23 08:08:00,https://www.news247.gr/img/8550/9120180/712000/w140/140/untitled_1.jpg,ελλάδα,,GR
232," Χιλή: Πέθανε ο δικαστής Χουάν Γκουσμάν - Ο ρόλος του στην ""πτώση"" του Πινοτσέτ ",Ο Χουάν Γκουσμάν έφυγε από τη ζωή σε ηλικία 81 ετών. Ήταν ο δικαστής που άσκησε διώξεις εναντίων του δικτάτορα Αουγκούστο Πινοτσέτ.,2021-01-23 08:04:00,https://www.news247.gr/img/8345/9119953/881000/w140/140/wuhan220121.jpg,χιλή,,CL
233," Γουχάν: Το lockdown που σόκαρε τον πλανήτη - Ένας χρόνος ""μάχης"" ","Ήταν 23/1/2020 όταν το Γουχάν, εκεί απ΄ όπου ξεκίνησε η πανδημία κορονοϊού, τέθηκε σε lockdown. Η παγκόσμια κοινότητα σοκαρίστηκε από τα πρωτοφανή μέτρα. Ποια ήταν τα αποτελέσματά τους και πώς έχει σήμερα η κατάσταση στην Κίνα. ",2021-01-23 07:56:00,https://www.news247.gr/img/4624/9120122/730000/w140/140/navalny220121.jpg,ελλάδα,,GR
234, Τηλεργασία και νομικό πλαίσιο: Ανήκετε κι εσείς στο 30% όσων εργάζονται στον ελεύθερο χρόνο τους; ,"Η ανάγκη για ισορροπία μεταξύ επαγγελματικής και προσωπικής ζωής και το δικαίωμα στην αποσύνδεση που χρήζει νομικού πλαισίου. Το Ευρωπαϊκό Κοινοβούλιο ψήφισε, τον ""λόγο"" πλέον έχει η Κομισιόν.",2021-01-23 07:31:00,https://www.news247.gr/img/3088/9120102/214000/w140/140/ermou.jpg,ελλάδα,,GR
235," Το απομονωμένο χωριό της Ευρυτανίας και η ""μάχη"" του με τον Κρικελοπόταμο ","Τα Δολιανά Ευρυτανίας, είναι ένα απομονωμένο χωριουδάκι σκαρφαλωμένο στις πλαγιές του όρους Καλιακούδα και απέχει μόλις 39 χιλιόμετρα από το Καρπενήσι.",2021-01-23 07:30:00,https://www.news247.gr/img/884/9120041/301000/w140/140/ekklisia.jpg,ελλάδα,,GR
236, Παρατείνεται το lockdown: Όλα τα μέτρα που ανακοίνωσε ο Χαρδαλιάς ,Από την 1η Φεβρουαρίου ανοίγουν τα σχολεία της δευτεροβάθμιας εκπαίδευσης και τα πρακτορεία ΟΠΑΠ. Όλα τα νέα μέτρα που ανακοινώθηκαν από τον Νίκο Χαρδαλιά και ποια υφιστάμενα θα παρατείνουν την ισχύ τους για μία επιπλέον εβδομάδα.,2021-01-23 07:22:00,https://www.news247.gr/img/3004/9120137/596000/w140/140/koronoios.jpg,ελλάδα,,GR
237, Κλειστά μαγαζιά: Δίχτυ προστασίας 8 σημείων από την κυβέρνηση ,"Δίχτυ προστασίας οκτώ σημείων για τα κλειστά μαγαζιά από το Υπουργείο Οικονομικών – ""Μοντέλο ΕΕ"" με επιδοτήσεις και όχι δάνεια στις ΜμΕ ζητεί ο Τσίπρας.",2021-01-23 07:12:00,https://www.news247.gr/img/2256/9119954/914000/w140/140/uk.jpg,ελλάδα,,GR
238, Εορτολόγιο: Ποιοι γιορτάζουν το Σάββατο 23 Ιανουαρίου ,Ποια ονόματα περιλαμβάνει σήμερα το εορτολόγιο.,2021-01-23 00:01:00,https://www.news247.gr/img/8599/6678886/981000/w140/140/xamogelo-paidiou.jpg,ελλάδα,,GR
239, Εμβόλιο κορονοϊού: Άνοιξε η πλατφόρμα για ραντεβού για τις ηλικίες 80-84 ετών ,"Εδώ και λίγες ώρες οι πολίτες άνω των 80 ετών μπορούν να κλείνουν ραντεβού για εμβολιασμό κορονοϊού μέσω της πλατφόρμας, των φαρμακείων και των ΚΕΠ.",2021-01-22 23:47:00,https://www.news247.gr/img/4072/9120039/188000/w140/140/ekav.jpg,ελλάδα,,GR
240, Νέο μήνυμα Ναβάλνι: Δεν πρόκειται να αυτοκτονήσω ,Ο επικριτής του Κρεμλίνου σε νέο μήνυμά του από τη φυλακή λέει ότι είναι καλά στην υγεία του. Τα social media μπλοκάρουν αναρτήσεις για τις σαββατιάτικες εκδηλώσεις διαμαρτυρίας.,2021-01-22 23:37:00,https://www.news247.gr/img/8449/7522472/353000/w140/140/essex2261019.jpg,ελλάδα,,GR
241, Βρετανία: Ποινές κάθειρξης έως 27 χρόνια για τον θάνατο 39 Βιετναμέζων μέσα σε νταλίκα ,Σε ποινές κάθειρξης από 13 έως 27 χρόνια καταδικάστηκαν τέσσερις άνδρες στην Βρετανία για τον θάνατο 39 Βιετναμέζων μεταναστών.,2021-01-22 22:56:00,https://www.news247.gr/img/3282/9120028/698000/w140/140/astrazeneca.jpg,ελλάδα,,GR
242, Βρέθηκε η 16χρονη που χάθηκε στην Κυψέλη ,"Αίσιο τέλος στην περιπέτεια της Χανά Αλ Ταμίμι. Η 16χρονη βρέθηκε και είναι καλά στην υγεία της, σύμφωνα με το Χαμόγελο του Παιδιού.",2021-01-22 22:09:00,https://www.news247.gr/img/8265/9120007/198000/w140/140/sarigkouli.jpg,ελλάδα,,GR
243, Καλλιθέα: Κατέληξε η 90χρονη που την μαχαίρωσε ο εγγονός της ,Συνελήφθη από την Αστυνομία ένας 49χρονος που μαχαίρωσε και τραυμάτισε μέσα στο σπίτι της την 90χρονη γιαγιά του-Η άτυχη ηλικιωμένη κατέληξε στο νοσοκομείο.,2021-01-22 21:39:00,https://www.news247.gr/img/3112/9119932/421000/w140/140/download_(5).jpg,ελλάδα,,GR
244, Επίσημο: Η AstraZeneca θα παραδώσει λιγότερα εμβόλια στην ΕΕ ,"Οι αρχικές ποσότητες του εμβολίου της AstraZeneca προς την ΕΕ θα είναι μικρότερες από το αναμενόμενο, λόγω της μείωσης της παραγωγής σε ένα από τα εργοστάσιά της.",2021-01-22 21:32:00,https://www.news247.gr/img/7708/9120001/656000/w140/140/london.jpg,ελλάδα,,GR
245, Πέθανε η ηθοποιός Τιτίκα Σαριγκούλη ,"Πέθανε η γνωστή ηθοποιός και συγγραφέας Τιτίκα Σαριγκούλη σε ηλικία 87 ετών. Είχε αφήσει το στίγμα της στο θέατρο, την τηλεόραση και τον κινηματογράφο.",2021-01-22 21:03:00,https://www.news247.gr/img/4387/9119893/629000/w140/140/taxi.jpg,ελλάδα,,GR
246," ""Μαύρη"" επιβεβαίωση: Η βρετανική μετάλλαξη συνδέεται με αυξημένο κίνδυνο θανάτου ","Αυξημένο κίνδυνο θανάτου αντιμετωπίζουν όσοι νοσήσουν από την μετάλλαξη του κορονοϊού που πρωτοεμφανίστηκε στην Μεγάλη Βρετανία, όπως επιβεβαίωσε επιστημονικός σύμβουλος της κυβέρνησης. ",2021-01-22 20:58:00,https://www.news247.gr/img/5900/9119929/198000/w140/140/nord_stream-2_.jpg,ελλάδα,,GR
247," ΣΥΡΙΖΑ: Αν η ΝΔ είχε ακούσει τις προτάσεις μας, ο Τουρισμός θα βρισκόταν σε καλύτερη κατάσταση ","Όπως αναφέρει ο ΣΥΡΙΖΑ - ΠΣ ""οι προτάσεις μας αφορούν ένα γενναίο πρόγραμμα εσωτερικού τουρισμού με την επιδότηση εργαζομένων και ανέργων"".",2021-01-22 20:20:00,https://www.news247.gr/img/9470/9119901/196000/w140/140/pasok220121.jpg,ελλάδα,,GR
248, Χωρίς δασμούς τα εμπορεύματα καταγωγής Ην. Βασιλείου – Πότε υπάρχει και απαλλαγή ΦΠΑ ,Τι ισχύει με βάση τις νέες οδηγίες και διευκρινίσεις για τον εκτελωνισμό προϊόντων από Ηνωμένο Βασίλειο. Η κοινή ανακοίνωση ΥΠΕΞ και ΑΑΔΕ.,2021-01-22 20:09:00,https://www.news247.gr/img/4098/9048426/224000/w140/140/aade.jpg,ελλάδα,,GR
249, Nord Stream 2: Ρωσικά πλοία τοποθέτησης του αγωγού καταπλέουν για επανέναρξη των εργασιών ,"Σύμφωνα με ιστοσελίδα παρακολούθησης πλοίων, η ρωσική φορτηγίδα τοποθέτησης αγωγών Fortuna που θα τοποθετήσει τμήμα του Nord Stream-2 στα ύδατα της ΑΟΖ της Δανίας, βρίσκεται εκεί.",2021-01-22 20:00:00,https://www.news247.gr/img/4521/7598981/447000/w140/140/seyed_ali_hosseini_khamenei.jpg,ελλάδα,,GR
250, Θεσσαλονίκη: Μεγάλος συνωστισμός σε εμβολιαστικό κέντρο ,Για τουλάχιστον δύο ώρες ανέμεναν ηλικιωμένοι (κάποιοι και όρθιοι) στο νοσοκομείο Άγ. Δημήτριος για να κάνουν το εμβόλιο - Ασφυκτικά γεμάτη η αίθουσα.,2021-01-22 19:50:00,https://www.news247.gr/img/4467/9119866/914000/w140/140/kairos.jpg,ελλάδα,,GR
251, Twitter: Ανέστειλε λογαριασμό που συνδεόταν με τον ανώτατο πνευματικό ηγέτη του Ιράν ,"Το Twitter ανέστειλε ""ψεύτικο"" λογαριασμό που κοινοποίησε φωτογραφία με φιγούρα όμοια του Ντόναλντ Τραμπ να παίζει γκόλφ και να στοχοτετείται από ένα drone. Έγινε retweet από τον ανώτατο πνευματικό ηγέτη του Ιράν.",2021-01-22 19:29:00,https://www.news247.gr/img/2771/9110539/200000/w140/140/covid.jpg,ιράν,,IR
252, Σουηδία - Εμβόλιο κορονοϊού: Χορηγήθηκαν δόσεις που φυλάχθηκαν σε λάθος θερμοκρασία ,"Χίλιοι υγειονομικοί εμβολιάστηκαν στην Σουηδία με δόσεις εμβολίου κατά του νέου κορονοϊού, οι οποίες μεταφέρθηκαν σε πάρα πολύ χαμηλές θερμοκρασίες που δεν είναι οι προβλεπόμενες. ",2021-01-22 19:29:00,https://www.news247.gr/img/2238/9119902/499000/w140/140/lloyd_austin.jpg,σουηδία,,SE
253, ΗΠΑ: Ο πρώτος Αφροαμερικανός στην ιστορία που αναλαμβάνει επικεφαλής του Πενταγώνου ,Ο Λόιντ Όστιν είναι ο πρώτος Αφροαμερικανός στην ιστορία των ΗΠΑ που αναλαμβάνει επικεφαλής του Πενταγώνου. Ο διορισμός του εγκρίθηκε με 90 ψήφους υπέρ έναντι 2 κατά.,2021-01-22 19:15:00,https://www.news247.gr/img/6261/9077685/671000/w140/140/astrazeneca.jpg,ελλάδα,,GR
254, ΠΑΣΟΚ: Ο Μπέρνι Σάντερς στην ιδρυτική διακήρυξη του κόμματος ,"Ο Αμερικανός πολιτικός που έχει γίνει viral με το μπουφάν και τα γάντια, ήταν ""παρών"" και στην ιδρυτική διακήρυξη του ΠΑΣΟΚ, σύμφωνα με το ίδιο το κόμμα. ",2021-01-22 19:08:00,https://www.news247.gr/img/7108/7673175/781000/w140/140/oikologoi.jpg,ελλάδα,,GR
255, Η AstraZeneca ενδέχεται να μην παραδώσει στην Ε.Ε. τον συμφωνημένο αριθμό εμβολίων ,"Σύμφωνα με πληροφορίες που επικαλούνται αυστριακά ΜΜΕ, η AstraZeneca ενδέχεται να παραδώσει λιγότερα από τα συμφωνηθέντα εμβόλια στην Ε.Ε., λόγω της καθυστερημένης ημερομηνίας έγκρισής τους.",2021-01-22 18:57:00,https://www.news247.gr/img/9937/9119776/337000/w140/140/israel.jpg,ελλάδα,,GR
256, Οικολόγοι Πράσινοι για κυνήγι: Σταδιακή μείωση μέχρι την πλήρη απαγόρευση ,Σταδιακή μείωση του κυνηγιού μέχρι να δημιουργηθούν οι κατάλληλες συνθήκες στην κοινωνία για την πλήρη απαγόρευσή του προτείνουν οι Οικολόγοι Πράσινοι σε ανακοίνωσή τους.,2021-01-22 18:57:00,https://www.news247.gr/img/8022/9119847/177000/w140/140/siriza.jpg,ελλάδα,,GR
